club,last_name,first_name,position,base_salary,guaranteed_compensation,year
TFC,Freeman,Hunter,D,61160.0,71160.0,2008
TFC,Gala,Gabe,D,12900.0,12900.0,2008
CHV,Galindo,Maykel,F,79750.0,79750.0,2008
DC,Gallardo,Marcelo,M,1500000.0,1874006.0,2008
SJ,Garcia,Nick,D,137812.0,142812.0,2008
CLB,Garey,Jason,F,48125.0,60625.0,2008
TFC,Gaudet,Derek,F,12900.0,12900.0,2008
CLB,Gaven,Eddie,M,165000.0,165000.0,2008
LA,Gavin,Michael,D,17700.0,17700.0,2008
NE,Germanese,Joe,M,12900.0,12900.0,2008
SJ,Ghebru,Michael,F,12900.0,12900.0,2008
COL,Gibbs,Cory,D,96000.0,103142.86,2008
NY,Gilkerson,John,D,12900.0,12900.0,2008
SJ,Glinton,Gavin,F,60000.0,60000.0,2008
NY,Goldthwaite,Kevin,D,68750.0,77750.0,2008
COL,Gomez,Christian,M,385000.0,430000.0,2008
KC,Gomez,Hercules,F,51817.5,51817.5,2008
LA,Gordon,Alan,F,72504.0,72504.0,2008
SJ,Grabavoy,Ned,M,90000.0,90000.0,2008
Pool,Graczyk,Mike,GK,17700.0,17700.0,2008
SJ,Gray,Kelly,M,38247.0,40579.13,2008
COL,Grazier,Brian,M,12900.0,12900.0,2008
CLB,Gruenebaum,Andy,GK,33000.0,33000.0,2008
DAL,Guarda,Bruno,M,45000.0,65500.0,2008
DC,Guerrero,Ivan,M,140000.0,147000.0,2008
TFC,Guevara,Amado,M,162000.0,185750.0,2008
SJ,Gustavson,Michael,GK,12900.0,12900.0,2008
CHI,Gutierrez,Diego,D,105000.0,107500.0,2008
CHV,Guzan,Brad,GK,88974.38,103974.38,2008
CHV,Hamilton,Anthony,F,17700.0,17700.0,2008
TFC,Harmse,Kevin,M,72000.0,72000.0,2008
KC,Harrington,Michael,D,49600.0,67100.0,2008
CHV,Harris,Atiba,F,57000.0,60000.0,2008
KC,Hartman,Kevin,GK,150000.0,150000.0,2008
COL,Harvey,Jordan,D,33000.0,33000.0,2008
SJ,Hatzke,Matt,M,12900.0,12900.0,2008
HOU,Hatzke,Nick,M,12900.0,12900.0,2008
HOU,Hayden,John-Michael,M,17700.0,17700.0,2008
NE,Heaps,Jay,D,110000.0,116000.0,2008
CLB,Hejduk,Frankie,D,150000.0,175000.0,2008
CLB,Hendrickson,Ezra,D,72000.0,72000.0,2008
SJ,Hernandez,Jason,D,47250.0,47875.0,2008
CHI,Herron,Andy,F,90000.0,102500.0,2008
CLB,Hesmer,William,GK,70000.0,70000.0,2008
KC,Hohlbein,Aaron,D,33000.0,33000.0,2008
HOU,Holden,Stuart,M,33075.0,33075.0,2008
RSL,Horst,David,D,33000.0,33000.0,2008
SJ,Huckerby,Darren,F,330000.0,355000.0,2008
COL,Hughes,Justin,GK,12900.0,12900.0,2008
HOU,Ianni,Patrick,D,75000.0,108000.0,2008
TFC,Ibrahim,Abdus,F,70000.0,103000.0,2008
NE,Igwe,Amaechi,D,70000.0,103000.0,2008
COL,Ihemelu,Ugo,D,60500.0,60500.0,2008
CLB,Iro,Andy,D,36000.0,53500.0,2008
TFC,James,Julius,D,36000.0,44750.0,2008
DC,Janicki,Greg,D,12900.0,12900.0,2008
HOU,Jaqua,Nate,F,156000.0,174125.0,2008
LA,Jazic,Ante,D,120000.0,125625.0,2008
KC,Jewsbury,Jack,D,55000.0,55000.0,2008
NY,Jimenez,Diego,D,12900.0,12900.0,2008
SJ,Johnson,Ryan,M,33000.0,33000.0,2008
RSL,Johnson,Will,F,39000.0,52571.43,2008
LA,Jordan,Bryan,F,12900.0,12900.0,2008
NE,Joseph,Shalrie,M,300000.0,325000.0,2008
CLB,Josten,George,F,12900.0,12900.0,2008
RSL,Joy,Ian,D,120000.0,120000.0,2008
CLB,Junge,Ryan,D,12900.0,12900.0,2008
HOU,Kamara,Kei,F,47850.0,57850.0,2008
NY,Kandji,Macoumba,F,36000.0,56988.37,2008
Pool,Kartunen,Andrew,GK,12900.0,12900.0,2008
CHI,Kasiguran,Kai,F,12900.0,12900.0,2008
COL,Keel,Stephen,D,17700.0,17700.0,2008
SEA,Keller,Kasey,GK,,,2008
CHV,Kennedy,Dan,GK,33000.0,33000.0,2008
CHI,Kettering,Tyler,GK,12900.0,12900.0,2008
DC,Khumalo,Thabiso,F,33000.0,33000.0,2008
COL,Kimura,Kosuke,D,17700.0,17700.0,2008
CHI,King,Stephen,M,17700.0,17700.0,2008
RSL,Kirby,Dustin,D,17700.0,17700.0,2008
DC,Kirk,Quavas,M,100000.0,136500.0,2008
SJ,Kirovski,Jovan,F,220000.0,220000.0,2008
LA,Klein,Chris,D,150000.0,150000.0,2008
NY,Kljestan,Gordon,M,12900.0,12900.0,2008
CHV,Kljestan,Sacha,M,95000.0,128000.0,2008
NE,Knighton,Brad,GK,17700.0,17700.0,2008
DC,Koroma,Ibrahim,D,17700.0,17700.0,2008
RSL,Kovalenko,Dema,M,200000.0,207618.75,2008
HOU,Kpene,Guy,F,12900.0,12900.0,2008
KC,Kraus,Michael,M,12900.0,12900.0,2008
KC,Kronberg,Eric,GK,33000.0,33000.0,2008
COL,LaBrocca,Nick,M,12900.0,12900.0,2008
DAL,Lambo,Josh,GK,45000.0,78000.0,2008
NE,Larentowicz,Jeff,M,33000.0,33000.0,2008
SEA,Le Toux,Sebastian,M,84000.0,96000.0,2008
KC,Leathers,Jonathan,D,17700.0,17700.0,2008
NY,Leitch,Chris,D,60000.0,60000.0,2008
CLB,Lenhart,Steven,F,12900.0,12900.0,2008
LA,Lewis,Eddie,M,108000.0,113714.29,2008
SJ,Lima,Francisco,M,195000.0,207000.0,2008
KC,Lopez,Claudio,F,720000.0,820000.0,2008
CHI,Lowry,Peter,M,12900.0,12900.0,2008
NY,Magee,Mike,F,64637.19,65637.19,2008
NE,Mansally,Abdoulie,F,33000.0,33000.0,2008
NE,Manzonelli,Brandon,M,12900.0,12900.0,2008
CHI,Mapp,Justin,M,165000.0,200000.0,2008
KC,Marinelli,Carlos,M,115000.0,115000.0,2008
CHI,Marmol,Lidor,M,96000.0,109750.0,2008
KC,Marquess,Matt,D,12900.0,12900.0,2008
CHV,Marsch,Jesse,M,150000.0,159375.0,2008
CLB,Marshall,Chad,D,125000.0,148000.0,2008
TFC,Marshall,Tyrone,D,150000.0,153750.0,2008
DC,Martinez,Gonzalo,D,228000.0,244750.0,2008
COL,Mastroeni,Pablo,M,300000.0,318000.0,2008
RSL,Mathis,Clint,M,99999.96,99999.96,2008
CHV,Mayen,Gerson,M,12900.0,12900.0,2008
NY,M'Buta,Andongcho,M,12900.0,12900.0,2008
CHI,McBride,Brian,F,163999.92,189333.25,2008
DAL,McCarty,Dax,M,45500.0,58000.0,2008
LA,McDonald,Brandon,M,17700.0,17700.0,2008
KC,McKenzie,Rauwshan,D,12900.0,12900.0,2008
COL,McManus,Tom,F,134400.0,140462.5,2008
DC,McTavish,Devon,D,33000.0,33000.0,2008
DC,Mediate,Domenic,M,33000.0,33000.0,2008
TFC,Melo,Joey,M,12900.0,12900.0,2008
NY,Mendes,Carlos,D,70986.56,70986.56,2008
CHV,Mendoza,Francisco,M,105000.0,105000.0,2008
CLB,Miglioranzi,Stefani,M,76200.0,84200.0,2008
DC,Miller,Ryan,D,12900.0,12900.0,2008
CLB,Moffat,Adam,M,17700.0,17700.0,2008
Pool,Monsalve,David,GK,33000.0,33000.0,2008
DAL,Moor,Drew,D,132000.0,149188.89,2008
RSL,Morales,Javier,M,240000.0,240000.0,2008
CLB,Moreno,Alejandro,F,126000.0,131000.0,2008
DC,Moreno,Jaime,F,275000.0,275000.0,2008
KC,Morsink,Kurt,M,33000.0,33000.0,2008
RSL,Movsisyan,Yura,F,47575.0,57575.0,2008
HOU,Mullan,Brian,M,156240.0,165552.5,2008
HOU,Mulrooney,Richard,M,157500.0,157500.0,2008
LA,Munoz,Mike,M,12900.0,12900.0,2008
KC,Myers,Chance,D,70000.0,130000.0,2008
CHV,Nagamura,Paulo,M,93712.5,93712.5,2008
DC,Namoff,Bryan,D,95000.0,98750.0,2008
RSL,Nimo,Alex,M,45000.0,78000.0,2008
CHI,Noble,Nick,GK,17700.0,17700.0,2008
CLB,Noonan,Pat,F,175008.0,175008.0,2008
RSL,Nunez,Tino,F,17700.0,17700.0,2008
CHV,Nurse,Roberto,F,12900.0,12900.0,2008
CHI,Nyarko,Patrick,F,55000.0,135000.0,2008
NE,Nyassi,Sainey,M,33000.0,33000.0,2008
SEA,Nyassi,Sanna,M,33000.0,33000.0,2008
CLB,Nyazamba,Stanley,F,12900.0,12900.0,2008
COL,O'Brien,Ciaran,M,45000.0,78750.0,2008
SJ,O'Brien,Ronnie,M,240000.0,258750.0,2008
DAL,Oduro,Dominic,F,33000.0,33000.0,2008
RSL,Olave,Jamison,D,80000.0,80000.0,2008
DC,Olsen,Ben,M,215000.0,215000.0,2008
HOU,Onstad,Pat,GK,173000.0,173000.0,2008
CLB,O'Rourke,Danny,D,59147.81,69147.81,2008
CLB,Oughton,Duncan,D,75600.0,75600.0,2008
CLB,Padula,Gino,D,120000.0,145000.0,2008
NY,Palacio,Mike,M,12900.0,12900.0,2008
CHV,Paladini,Daniel,M,12900.0,12900.0,2008
CHI,Pappa,Marco,M,33000.0,33000.0,2008
KC,Pardo,Boris,GK,12900.0,12900.0,2008
NY,Parke,Jeff,D,57487.5,58737.5,2008
CHV,Parker,Lance,GK,12900.0,12900.0,2008
NE,Parkhurst,Michael,D,135382.5,147882.5,2008
NY,Patterson,Caleb,GK,12900.0,12900.0,2008
CHI,Pause,Logan,M,81730.0,84230.0,2008
DC,Peralta,Gonzalo,D,180000.0,199000.0,2008
CLB,Peterson,Andrew,D,12900.0,12900.0,2008
COL,Peterson,Jacob,F,75000.0,93750.0,2008
COL,Petke,Mike,D,133000.0,133000.0,2008
NE,Phelan,Pat,M,33000.0,33000.0,2008
CLB,Pierre-Louis,Ricardo,F,17700.0,17700.0,2008
NY,Pietravallo,Juan,M,192000.0,192000.0,2008
LA,Pires,Alvaro,M,100000.0,110775.31,2008
DAL,Pitchkolan,Aaron,D,33000.0,33000.0,2008
KC,Pizarro,Nelson,M,12900.0,12900.0,2008
CLB,Plotkin,Brian,M,12900.0,12900.0,2008
KC,Pore,Ryan,F,54807.5,67307.5,2008
CHI,Prideaux,Brandon,D,72000.0,72000.0,2008
DC,Quaranta,Santino,M,35000.0,35000.0,2008
NE,Ralston,Steve,M,150000.0,150000.0,2008
LA,Randolph,Michael,D,33000.0,33000.0,2008
CHV,Razov,Ante,F,255000.0,258750.0,2008
RSL,Reiman,Kevin,M,12900.0,12900.0,2008
NE,Reis,Matt,GK,161250.0,161250.0,2008
RSL,Reynish,Kyle,GK,17700.0,17700.0,2008
DAL,Rhine,Bobby,D,65000.0,67500.0,2008
DAL,Ricchetti,Pablo,M,132000.0,138625.0,2008
NY,Richards,Dane,M,33000.0,33000.0,2008
TFC,Ricketts,Rohan,M,200004.0,212504.0,2008
SJ,Riley,James,D,33000.0,33000.0,2008
RSL,Rimando,Nick,GK,91500.0,95843.75,2008
SJ,Roberts,Jamil,D,17700.0,17700.0,2008
LA,Roberts,Troy,D,33000.0,33000.0,2008
TFC,Robinson,Carl,M,315000.0,330000.0,2008
CHI,Robinson,Dasan,D,44625.0,44625.0,2008
HOU,Robinson,Eddie,D,131250.0,131250.0,2008
DAL,Rocha,Andre,M,135000.0,135000.0,2008
CLB,Rogers,Robbie,M,57500.0,57500.0,2008
NY,Rojas,Jorge,M,84000.0,94000.0,2008
CHI,Rolfe,Chris,F,81375.0,86075.0,2008
TFC,Rosenlund,Tyler,M,17700.0,17700.0,2008
NY,Roth,David,M,12900.0,12900.0,2008
DAL,Rowland,Jeff,M,17700.0,17700.0,2008
Pool,Rueckner,Bryant,GK,17700.0,17700.0,2008
TFC,Ruiz,Carlos,F,350000.0,460000.0,2008
RSL,Russell,Robbie,M,95016.0,100767.43,2008
DAL,Sala,Dario,GK,130000.0,139875.0,2008
SJ,Salinas,Shea,M,33000.0,33000.0,2008
DAL,Saragosa,Marcelo,M,70350.0,74635.71,2008
COL,Sarkodie,Kwame,D,12900.0,12900.0,2008
NY,Sassano,Luke,M,17700.0,17700.0,2008
LA,Saunders,Josh,GK,33000.0,33000.0,2008
CHV,Savage,Keith,F,12900.0,12900.0,2008
CLB,Schelotto,Guillermo Barros,F,250000.0,375000.0,2008
CLB,Schoeni,Kenny,GK,17700.0,17700.0,2008
SJ,Sealy,Scott,F,34728.75,34728.75,2008
CHI,Segares,Gonzalo,D,58590.0,61090.0,2008
RSL,Seitz,Chris,GK,70000.0,105500.0,2008
DAL,Serioux,Adrian,D,113400.0,125900.0,2008
LA,Sesay,Israel,F,45000.0,77083.33,2008
Pool,Sharpe,Christopher,GK,33000.0,33000.0,2008
DAL,Shea,Brek,M,45000.0,78000.0,2008
DAL,Sikora,Victor,M,144000.0,163285.71,2008
DC,Simms,Clyde,M,57750.0,59000.0,2008
SJ,Smarte,Adam,F,17700.0,17700.0,2008
TFC,Smith,Jarrod,F,36000.0,36000.0,2008
TFC,Smith,Johann,F,36000.0,47666.67,2008
NE,Smith,Khano,M,46305.0,46305.0,2008
SJ,Somma,Davide,M,12900.0,12900.0,2008
CHI,Soumare,Bakary,D,70000.0,103000.0,2008
KC,Souter,Kevin,M,12900.0,12900.0,2008
NY,Stammler,Seth,M,105000.0,105000.0,2008
DC,Stratford,Dan,M,17700.0,17700.0,2008
RSL,Sturgis,Nathan,M,75000.0,108000.0,2008
CHV,Suarez,Claudio,D,125000.0,137500.0,2008
TFC,Sutton,Greg,GK,150000.0,157562.5,2008
CHV,Talley,Carey,D,105000.0,105000.0,2008
RSL,Tennelle,Brennan,M,12900.0,12900.0,2008
CHV,Thomas,Shavar,D,95000.0,98750.0,2008
DAL,Thompson,Abe,F,33000.0,33000.0,2008
DC,Thompson,Craig,M,12900.0,12900.0,2008
NE,Thompson,Wells,M,33000.0,33000.0,2008
CHV,Thornton,Zach,GK,50000.0,52500.0,2008
DC,Thorpe,James,GK,12900.0,12900.0,2008
CHI,Thorrington,John,M,60000.0,61875.0,2008
NE,Tierney,Chris,D,12900.0,12900.0,2008
NY,Touray,Sainey,F,12900.0,12900.0,2008
KC,Trujillo,Ivan,F,70000.0,70000.0,2008
LA,Tudela,Josh,M,17700.0,17700.0,2008
NE,Twellman,Taylor,F,325008.0,350008.0,2008
NE,Tyler,Brandon,D,12900.0,12900.0,2008
NY,Ubiparipovic,Sinisa,M,33000.0,33000.0,2008
HOU,Ustruck,Erik,M,12900.0,12900.0,2008
LA,Vagenas,Peter,M,144000.0,144000.0,2008
LA,Valentin,Julian,D,12900.0,12900.0,2008
NE,Valentino,Rob,D,36000.0,53500.0,2008
NY,Van Den Bergh,Dave,M,240000.0,274583.33,2008
LA,Vanney,Greg,D,91800.0,91800.0,2008
CHV,Vaughn,Lawson,D,33000.0,33000.0,2008
TFC,Velez,Marco,D,60000.0,60500.0,2008
CHV,Victorine,Sasha,M,151250.0,153750.0,2008
DC,Vide,Joe,M,17700.0,19128.57,2008
DAL,Wadsworth,Spencer,M,12900.0,12900.0,2008
DAL,Wagenfuhr,David,D,44500.0,45250.0,2008
DAL,Wagner,Blake,D,36300.0,48800.0,2008
KC,Wahl,Tyson,D,33000.0,33000.0,2008
HOU,Waibel,Craig,D,70008.0,70008.0,2008
DAL,Wallace,Anthony,M,70000.0,103000.0,2008
HOU,Waller,Corbin,GK,12900.0,12900.0,2008
COL,Ward,Tim,D,44620.0,54620.0,2008
NE,Warren,Doug,GK,52500.0,52500.0,2008
CHI,Washington,Austin,D,12900.0,12900.0,2008
DAL,Watson,Jaime,F,17700.0,17700.0,2008
KC,Watson,Lance,M,17700.0,17700.0,2008
DC,Wells,Zachary,GK,52920.0,52920.0,2008
LA,Wicks,Josh,GK,38000.0,38000.0,2008
CHV,Wicky,Raphael,M,149583.29,159583.29,2008
DAL,Wileman,Chase,M,17700.0,17700.0,2008
RSL,Williams,Andy,M,80000.0,80000.0,2008
RSL,Wingert,Chris,D,65000.0,65000.0,2008
KC,Wolff,Josh,F,200004.0,200004.0,2008
NY,Wolyniec,John,F,68906.25,68906.25,2008
HOU,Wondolowski,Chris,M,33000.0,33000.0,2008
HOU,Wondolowski,Stephen,D,12900.0,12900.0,2008
CHI,Woolard,Daniel,D,17700.0,17700.0,2008
TFC,Wynne,Marvell,D,47500.0,150000.0,2008
DC,Zaher,Mike,D,12900.0,12900.0,2008
COL,Zambrano,Cesar,M,12900.0,12900.0,2008
KC,Zavagnin,Kerry,M,169400.0,169400.0,2008
CLB,Zayner,Jed,D,36300.0,43800.0,2008
CHV,Zotinca,Alex,D,70875.0,72125.0,2008
NE,Albright,Chris,D,176000.0,176000.0,2009
RSL,Alexandre,Jean,M,34000.0,34000.0,2009
DC,Allen,Ely,F-M,15300.0,15300.0,2009
SEA,Alonso,Osvaldo,M,65000.0,65000.0,2009
NE,Alston,Kevin,D,55000.0,104000.0,2009
SJ,Alvarez,Arturo,M-F,174750.0,184087.5,2009
SJ,Amarikwa,Quincy,F,34000.0,34000.0,2009
NY,Angel,Juan Pablo,F,1500000.0,1798000.0,2009
KC,Arnaud,Davy,M,220000.0,228750.0,2009
HOU,Ashe,Corey,M,34650.0,34650.0,2009
TFC,Attakora-Gyan,Nana,D,34000.0,34000.0,2009
DAL,Avila,Eric,M,70000.0,103000.0,2009
NE,Badilla,Gabriel,D,138000.0,138000.0,2009
COL,Ballouchy,Mehdi,M,100000.0,118000.0,2009
CHI,Banner,Michael,D,34000.0,34000.0,2009
DC,Barklage,Brandon,M-F,20100.0,20100.0,2009
NE,Barnes,Darrius,D,34008.0,34008.0,2009
HOU,Barrett,Wade,D,154000.0,156500.0,2009
TFC,Barrett,Chad,F,195000.0,202500.0,2009
COL,Baudet,Julien,D,156000.0,169750.0,2009
RSL,Beckerman,Kyle,M,160650.0,163150.0,2009
LA,Beckham,David,M,5500000.08,6500000.04,2009
RSL,Beltran,Anthony,D,70000.0,105500.0,2009
Pool,Benitez,Miguel,GK,34000.0,34000.0,2009
DAL,Benitez,Jair,D,36000.0,36000.0,2009
LA,Berhalter,Gregg,D,144000.0,162750.0,2009
KC,Besler,Matt,D,36000.0,47250.0,2009
LA,Birchall,Chris,M,84000.0,97125.0,2009
CHI,Blanco,Cuauhtemoc,M,2769240.0,2943702.0,2009
RSL,Borchers,Nat,D,130000.0,137500.0,2009
NY,Borman,Danleigh,D-M,20100.0,20100.0,2009
CHV,Bornstein,Jonathan,D,90000.0,90000.0,2009
SEA,Boss,Terry,GK,36000.0,38500.0,2009
HOU,Boswell,Robert,D,150000.0,150000.0,2009
LA,Bowen,Tristan,F,65000.0,96363.63,2009
NY,Boyens,Andrew,D,49550.0,52050.0,2009
CHV,Braun,Justin,F,20100.0,20100.0,2009
TFC,Brennan,Jim,D,185000.0,193250.0,2009
SEA,Brown,Evan,D,20100.0,20100.0,2009
CHI,Brown,C.J.,D,91200.0,96000.0,2009
CLB,Brunner,Eric,D,34008.0,34008.0,2009
LA,Buddle,Edson,F,169950.0,179950.0,2009
DC,Burch,Marc,D,60000.0,62500.0,2009
SJ,Burling,Bobby,D,34000.0,34000.0,2009
CLB,Burns,Kevin,M,20100.0,20100.0,2009
COL,Burpo,Preston,GK,57871.99,57871.99,2009
DAL,Burse,Ray,GK,34650.0,34650.0,2009
CHI,Busch,Jon,GK,135000.0,136350.0,2009
HOU,Cameron,Geoff,M,34650.0,34650.0,2009
RSL,Campos,Pablo,F,65000.0,69846.72,2009
SJ,Cannon,Joe,GK,180500.0,190756.25,2009
CHI,Carr,Calen,F,58410.0,70910.0,2009
DC,Carreiro,Fred,M-F,225000.0,257000.0,2009
CLB,Carroll,Brian,M,133875.0,137625.0,2009
COL,Casey,Conor,F,200000.0,200000.0,2009
NE,Castro,Mauricio,M,120000.0,126250.0,2009
NY,Celades,Albert,M,100000.0,125625.0,2009
NY,Cepero,Daniel,GK,34000.0,34000.0,2009
COL,Ceus,Steward,GK,20100.0,20100.0,2009
HOU,Chabala,Michael,M,34000.0,34000.0,2009
DAL,Chavez,Marvin,M,60000.0,70000.0,2009
CHV,Chijindu,Chukwudi,M,20100.0,20100.0,2009
HOU,Ching,Brian,F,242550.0,242550.0,2009
NY,Chirgadze,Giorgi,F,20100.0,20100.0,2009
COL,Clark,Colin,M,85000.0,90000.0,2009
HOU,Clark,Ricardo,M,248050.0,248050.0,2009
HOU,Cochrane,Ryan,D,145000.0,146250.0,2009
NE,Colaluca,Nico,M,75000.0,108000.0,2009
CHI,Conde,Wilman,D,168000.0,188000.0,2009
KC,Conrad,Jimmy,D,213750.0,225000.0,2009
SJ,Convey,Bobby,M,222000.0,244500.0,2009
CHV,Conway,Jon,GK,36000.0,42125.0,2009
SJ,Corrales,Ramiro,M,190000.0,202500.0,2009
NY,Coundoul,Bouna,GK,123999.96,125249.96,2009
RSL,Cox,Raphael,D,20100.0,20100.0,2009
KC,Cristman,Adam,F,34650.0,34650.0,2009
TFC,Cronin,Sam,M,36000.0,84000.0,2009
HOU,Cruz,Danny,M,55000.0,98000.0,2009
CHV,Cuesta,Yamith,D,36000.0,36000.0,2009
COL,Cummings,Omar,F,65000.0,73750.0,2009
DAL,Cunningham,Jeffrey,F,209170.0,219295.0,2009
CHV,Curtin,Jim,D,109204.2,109204.2,2009
COL,Dalby,Greg,M,34650.0,34650.0,2009
DAL,Davies,Kyle,D,50004.0,50004.0,2009
HOU,Davis,Brad,M,132300.0,132300.0,2009
TFC,de Guzman,Julian,M,909600.0,956350.0,2009
LA,DeLaGarza,AJ,D,36000.0,36000.0,2009
HOU,Deric,Tyler,GK,20100.0,20100.0,2009
TFC,DeRosario,Dwayne,M,357000.0,425750.0,2009
TFC,Dichio,Daniel,F,120000.0,120000.0,2009
CHI,Dimitrov,Stefan,F,34008.0,34008.0,2009
DC,DiRaimondo,John,M,20100.0,20100.0,2009
COL,Diz,Facundo,F,42000.0,42000.0,2009
LA,Donovan,Landon,F,900000.0,900000.0,2009
Pool,Dragavon,Ben,GK,34000.0,34000.0,2009
NE,Dube,Mkhokheli,F,34650.0,34650.0,2009
LA,Dunivant,Todd,D,109974.38,109974.38,2009
CHI,Dykstra,Andrew,GK,34000.0,34000.0,2009
TFC,Edwards,Brian,GK,39600.0,48350.0,2009
CLB,Ekpo,Emmanuel,M,125000.0,147250.0,2009
RSL,El Khalifi,Rachid,M-F,84996.0,102996.0,2009
CLB,Elenio,Cory,M,20100.0,20100.0,2009
SJ,Elliot,Simon,M,80640.0,87315.0,2009
DC,Emilio,Luciano,F,720000.0,758857.14,2009
LA,Eskandarian,Alecko,F,135850.0,143391.25,2009
RSL,Espindola,Fabian,F,42000.0,42000.0,2009
KC,Espinoza,Roger,M,70000.0,103750.0,2009
SEA,Evans,Brad,M,44550.0,44550.0,2009
SEA,Eylander,Chris,GK,45500.0,45500.0,2009
TFC,Fellinga,Lesly,D,36000.0,36000.0,2009
DAL,Ferreira,David,M-F,300000.0,300000.0,2009
RSL,Findley,Robert,F,60060.0,72560.0,2009
CHV,Flores,Jorge,F,34000.0,34000.0,2009
LA,Franklin,Sean,D,64350.0,76850.0,2009
TFC,Frei,Stefan,GK,65000.0,120000.0,2009
SEA,Fucito,Michael,M,20100.0,20100.0,2009
TFC,Gala,Gabe,D-M,20100.0,20100.0,2009
CHV,Galindo,Maykel,F,87725.0,87725.0,2009
NY,Garcia,Walter Ariel,D,36000.0,36000.0,2009
HOU,Garcia,Felix,F,65000.0,99000.0,2009
TFC,Garcia,Nick,D,190000.0,198750.0,2009
CLB,Garey,Jason,F,52937.5,65437.5,2009
CLB,Gaven,Eddie,M-F,173250.0,173250.0,2009
TFC,Gerba,Ali,F,144996.0,177433.5,2009
COL,Gibbs,Cory,D,110000.0,117142.86,2009
SJ,Glen,Cornell,F,73020.0,87895.0,2009
NY,Goldthwaite,Kevin,D,102000.0,111000.0,2009
TFC,Gomez,Emmanuel,D,35700.0,41300.0,2009
KC,Gomez,Herculez,M-F,54408.38,54408.38,2009
DC,Gomez,Christian,M,255000.0,321250.0,2009
RSL,Gonzalez,Nelson,M-F,36000.0,36000.0,2009
SEA,Gonzalez,Leonardo,D,48000.0,48000.0,2009
LA,Gonzalez,Omar,D,65000.0,142000.0,2009
LA,Gordon,Alan,F,79754.4,79754.4,2009
RSL,Grabavoy,Ned,M,83600.0,83600.0,2009
SJ,Graczyk,Mike,GK,20100.0,20100.0,2009
SEA,Graham,Taylor,D,55000.0,55000.0,2009
CLB,Grendi,Alex,M,20100.0,20100.0,2009
LA,Griffin,Leonard,D,37000.0,39500.0,2009
CLB,Gruenebaum,Andy,GK,34650.0,34650.0,2009
DAL,Guarda,Bruno,M,70000.0,90500.0,2009
TFC,Guevara,Amado,M,300000.0,323750.0,2009
Pool,Guppy,Kevin,GK,20100.0,20100.0,2009
DC,Habarugira,David,D,48000.0,55500.0,2009
HOU,Hainault,Andre,D,42000.0,55125.0,2009
HOU,Hall,Tally,GK,45000.0,54375.0,2009
NY,Hall,Jeremy,M,55000.0,104000.0,2009
DC,Hamid,Bill,GK,20100.0,26766.66,2009
COL,Harden,Ty,D,34008.0,34008.0,2009
CHV,Harmse,Kevin,D-M,79200.0,79200.0,2009
KC,Harrington,Michael,M-D,64560.0,82060.0,2009
DAL,Harris,Atiba,M-F,62700.0,65700.0,2009
KC,Hartman,Kevin,GK,165000.0,165000.0,2009
COL,Harvey,Jordan,D,50000.0,51250.0,2009
HOU,Hayden,John-Michael,M,20100.0,20100.0,2009
NE,Heaps,Jay,D,120000.0,126000.0,2009
CLB,Hejduk,Frankie,D,150000.0,175000.0,2009
KC,Hercegfalvi,Zoltan,F,168000.0,168000.0,2009
DAL,Hernandez,Daniel,M-D,35352.0,42852.0,2009
SJ,Hernandez,Jason,D,100000.0,100000.0,2009
CLB,Hesmer,William,GK,77000.0,77000.0,2009
KC,Hirsig,Santiago,M,75000.0,75000.0,2009
KC,Hohlbein,Aaron,D,34650.0,34650.0,2009
HOU,Holden,Stuart,M,34728.75,34728.75,2009
COL,Holody,Michael,D,20100.0,20100.0,2009
RSL,Horst,David,D,34000.0,34000.0,2009
SJ,Huckerby,Darren,F,360000.0,385000.0,2009
SEA,Hurtado,John Kennedy,D,36000.0,37000.0,2009
CHI,Husidic,Baggio,M,55000.0,97000.0,2009
SEA,Ianni,Patrick,D,72000.0,72000.0,2009
TFC,Ibrahim,Fuad,F,75000.0,108000.0,2009
NE,Igwe,Amaechi,D,75000.0,108000.0,2009
DAL,Ihemelu,Ugo,D,140000.0,140000.0,2009
CLB,Iro,Andy,D,45100.0,62600.0,2009
DC,Jacobson,Andrew,M,34000.0,34000.0,2009
DC,Jakovic,Dejan,D,90000.0,108812.5,2009
DC,James,Julius,D,42350.0,51100.0,2009
DC,Janicki,Greg,D,34000.0,34000.0,2009
NE,Jankauskas,Edgaras,F,240000.0,240000.0,2009
SEA,Jaqua,Nate,F,189996.0,208121.0,2009
CHV,Jazic,Ante,D,90000.0,98500.0,2009
KC,Jewsbury,Jack,D,130000.0,139125.0,2009
DC,John,Avery,D,60000.0,63625.0,2009
DAL,John,George,D,34008.0,34008.0,2009
RSL,Johnson,Will,F,51200.0,64771.43,2009
SJ,Johnson,Ryan,M,70000.0,70000.0,2009
NY,Johnson,Carlos,D,90000.0,110750.0,2009
LA,Jordan,Bryan,F,34000.0,34000.0,2009
NE,Joseph,Shalrie,M,425000.0,450000.0,2009
KC,Kamara,Kei,F,55385.0,65385.0,2009
NY,Kandji,Macoumba,F,70000.0,90988.37,2009
SEA,Keller,Kasey,GK,300000.0,300000.0,2009
CHV,Kennedy,Dan,GK,50000.0,50000.0,2009
DC,Khumalo,Thabiso,M-F,34650.0,34650.0,2009
